code_dep,departement,nom,slug,nom_geocodage,type_precis,tags_architecture,tags_cadre,score_esthetique,score_notoriete,plus_beaux_villages,description_courte,activites_notables,lat,lng,population,categorie_taille,unesco,site_classe
48,Lozère,Mende,mende,,Ville historique,"gothique, medieval",moyenne_montagne,8,4,,Capitale historique de la Lozère avec une cathédrale gothique impressionnante.,"Cathédrale Notre-Dame et Saint-Privat, Foire d'automne",44.517902,3.498635,12464,ville_moyenne,,
48,Lozère,La Canourgue,la-canourgue,,Cité médiévale,medieval,"riviere, moyenne_montagne",7,5,,Aussi appelée 'La Venise Lozérienne' avec ses canaux pittoresques.,"Balade le long des canaux, Marché hebdomadaire",44.432556,3.214359,2074,petite_ville,,
48,Lozère,Chanac,chanac,,Village pittoresque,medieval,moyenne_montagne,6,8,,Village accueillant offrant une belle vue sur les montagnes environnantes.,"Visite de l'église romane, Randonnée",44.465214,3.344524,1404,village,,
48,Lozère,Le Malzieu-Ville,le-malzieu-ville,,Village médiéval,"medieval, fortifie",moyenne_montagne,7,6,,Village fortifié pittoresque avec son riche patrimoine médiéval.,"Visite des remparts, Festival médiéval",44.85573,3.332209,745,village,,
48,Lozère,Florac Trois Rivières,florac-trois-rivieres,,Ville de caractère,medieval,"riviere, moyenne_montagne",6,5,,"Ville aux trois rivières, porte d'entrée du Parc National des Cévennes.","National Park Office, Randonnées",44.32585,3.593286,2100,petite_ville,,
48,Lozère,Le Pont-de-Montvert-Sud-Mont-Lozère,le-pont-de-montvert-sud-mont-lozere,,Village historique,medieval,"moyenne_montagne, riviere",6,7,,Charmant village historique au pied du Mont Lozère.,"Balade au Mont Lozère, Visite du village",44.363304,3.743618,557,village,,
48,Lozère,Marvejols,marvejols,,Ville fleurie,medieval,moyenne_montagne,5,5,,Une ville accueillante connue pour ses fleurs et ses rues pavées.,"Festivals musicaux, Visite des portes médiévales",44.554083,3.288503,4764,petite_ville,,
48,Lozère,Antrenas,antrenas,,Village rural,medieval,moyenne_montagne,5,9,,Petit village rural avec une beauté typique de la région.,"Balade champêtre, Événements locaux",44.58096,3.266499,331,village,,
48,Lozère,Ispagnac,ispagnac,,Village,medieval,"riviere, gorges",7,7,,"Agrémenté de jardins en terrasse, ce village est au cœur des gorges du Tarn.","Randonnée, Visite des jardins",44.370823,3.534988,895,village,,
48,Lozère,Les Laubies,les-laubies,,Petit village,medieval,moyenne_montagne,5,9,,Village retiré offrant une tranquillité exceptionnelle.,"Balades, Découverte de la faune locale",44.687473,3.431412,151,hameau,,
48,Lozère,Saint-Chely-du-Tarn,saint-chely-du-tarn,"Saint-Chely-du-Tarn, Sainte-Enimie",Hameau pittoresque,medieval,"gorges, riviere",8,6,,"Situé au cœur des gorges, offrant des vues spectaculaires et des cascades.","Visite des églises, Activités nautiques sur le Tarn",44.376376,3.431471,881,village,,
48,Lozère,Mas de la Barque,mas-de-la-barque,"Mas de la Barque, Vialas",Site naturel,,"moyenne_montagne, foret",7,8,,Espace naturel unique pour des activités de plein air dans le Mont Lozère.,"Randonnée, Ski de fond",44.385833,3.875697,557,village,,
48,Lozère,Le Mont Lozère,le-mont-lozere,"Mont Lozère, Pont-de-Montvert",Sommet des Cévennes,,haute_montagne,9,5,,Point culminant des Cévennes offrant des vues panoramiques incroyables.,"Randonnée, Observation de la faune",44.407518,3.756378,557,village,,
48,Lozère,Naussac,naussac,"Naussac, Langogne",Lac de barrage,,lac,8,7,,Grand lac artificiel connu pour ses loisirs nautiques.,"Planche à voile, Pêche",44.726948,3.8562,2836,petite_ville,,
48,Lozère,Causse Méjean,causse-mejean,"Causse Méjean, Hures-la-Parade",Plateau calcaire,troglodyte,"garrigue, moyenne_montagne",8,6,,"Un des plus grands plateaux calcaires d'Europe, idéal pour la randonnée.","Spéléologie, Observation des vautours",44.24527,3.354038,242,village,,
48,Lozère,Aven Armand,aven-armand,"Aven Armand, Hures-la-Parade",Grotte naturelle,,moyenne_montagne,9,5,,Splendide grotte avec une des plus grandes stalagmites connues.,"Visite guidée, Expositions géologiques",44.24527,3.354038,242,village,,
48,Lozère,Cascade de Runes,cascade-de-runes,"Cascade de Runes, Runes",Site naturel,,"moyenne_montagne, riviere",7,7,,Cascade spectaculaire idéale pour une escapade en pleine nature.,"Randonnée, Pique-nique",44.378146,3.685125,557,village,,
48,Lozère,La Baume,la-baume,"La Baume, Ispagnac",Caverne troglodyte,troglodyte,gorges,6,8,,Site troglodyte unique situé dans un cadre spectaculaire.,"Spéléologie, Visite guidée",44.34474,3.597036,457,village,,
49,Maine-et-Loire,Montsoreau,montsoreau,,Plus Beaux Villages de France,"renaissance, tuffeau","riviere, vignoble",9,3,oui,Charmant village en bord de Loire avec un superbe château Renaissance.,"Visite du château de Montsoreau, Randonnée le long de la Loire",47.216385,0.059517,408,village,,
49,Maine-et-Loire,Angers,angers,,Ville historique,"gothique, medieval, fortifie, romanesque, tuffeau",riviere,8,2,,Ville majeure avec un centre historique et un impressionnant château médiéval.,"Château d'Angers, Galerie David d'Angers",47.470176,-0.554217,159022,grande_ville,,
49,Maine-et-Loire,Saumur,saumur,,Ville historique,"renaissance, tuffeau, fortifie","riviere, vignoble",8,4,,Célèbre pour son château surplombant la Loire et son école de cavalerie prestigieuse.,"Château de Saumur, Cadre Noir de Saumur",47.26004,-0.076935,26241,ville_moyenne,,
49,Maine-et-Loire,Fontevraud-l'Abbaye,fontevraud-labbaye,,Cité abbatiale,"roman, gothique, tuffeau",plaine,8,4,,"Site abbatial d'exception, lieu de repos des Plantagenêt.",Abbaye Royale de Fontevraud,47.18187,0.049342,1453,village,,
49,Maine-et-Loire,Brissac-Quincé,brissac-quince,,Village viticole,"renaissance, tuffeau",vignoble,7,6,,"Connu pour son château imposant, le plus haut de France.","Château de Brissac, Dégustations de vins",47.356964,-0.448937,10878,ville_moyenne,,
49,Maine-et-Loire,Doué-la-Fontaine,doue-la-fontaine,,Ville troglodytique,troglodyte,plaine,7,5,,Renommée pour ses habitations troglodytiques et sa roseraie.,"Bioparc de Doué, Les Chemins de la Rose",47.193141,-0.276005,11029,ville_moyenne,,
49,Maine-et-Loire,Behuard,behuard,,Village insulaire,"medieval, tuffeau",riviere,9,5,,"Situé sur une île de la Loire, c'est un village pittoresque et paisible.",Église Notre-Dame de Béhuard,47.379013,-0.644663,115,hameau,,
49,Maine-et-Loire,Cunault,cunault,"Abbaye de Cunault, Chênehutte-Trèves-Cunault",Site religieux,roman,riviere,7,7,,Renommée pour son abbaye romane impressionnante.,Abbaye de Cunault,47.198913,-0.271365,11029,ville_moyenne,,
49,Maine-et-Loire,Brézé,breze,,Village avec château,"renaissance, troglodyte, tuffeau",plaine,8,6,,Abrite un château unique avec un réseau souterrain significatif.,Château de Brézé,47.157843,-0.063161,3435,petite_ville,,
49,Maine-et-Loire,Le Puy-Notre-Dame,le-puy-notre-dame,,Village de caractère,"medieval, roman",vignoble,8,7,,Dominé par une imposante collégiale à l'architecture remarquable.,Collégiale du Puy-Notre-Dame,47.124245,-0.234073,1084,village,,
49,Maine-et-Loire,Gennes-Val-de-Loire,gennes-val-de-loire,,Site naturel,,"riviere, gorges",7,8,,Destination prisée pour les activités en plein air le long de la Loire.,"Canoë-kayak sur la Loire, Randonnées",47.350227,-0.226215,8429,petite_ville,,
49,Maine-et-Loire,Bouchemaine,bouchemaine,,Confluent,tuffeau,riviere,6,8,,Superbe site naturel au confluent de la Maine et de la Loire.,Balades en bord de Loire,47.421124,-0.610034,6580,petite_ville,,
49,Maine-et-Loire,Savennières,savennieres,,Village viticole,tuffeau,vignoble,7,7,,Réputé pour ses vignobles produisant des vins blancs de renommée.,Dégustation de vins,47.383804,-0.656041,1349,village,,
49,Maine-et-Loire,Sainte-Gemmes-sur-Loire,sainte-gemmes-sur-loire,,Village,tuffeau,"riviere, plaine",6,8,,Charmant village en bord de Loire avec de belles vues.,Promenades le long de la Loire,47.422943,-0.557466,3685,petite_ville,,
49,Maine-et-Loire,Terranjou,terranjou,,Village rural,tuffeau,"plaine, vignoble",6,9,,Petit village entouré de paysages viticoles et champs ouverts.,"Randonnées, Visite de caves",47.26926,-0.455075,3871,petite_ville,,
49,Maine-et-Loire,Turquant,turquant,,Village troglodytique,troglodyte,riviere,7,8,,Village troglodytique avec un ensemble d'ateliers d'artisanat.,"Ateliers d'artisanat, Visites troglodytiques",47.223083,0.028505,566,village,,
49,Maine-et-Loire,Blou,blou,,Site rural,tuffeau,plaine,5,9,,Petit village rural avec un charme simple et discret.,Promenades en campagne,47.36189,-0.039171,929,village,,
49,Maine-et-Loire,Blaison-Gohier,blaison-gohier,,Village de charme,"medieval, tuffeau","riviere, vignoble",7,7,,Village pittoresque avec un patrimoine médiéval et viticole.,"Château de Blaison, Vignobles locaux",47.714196,-1.077911,8813,petite_ville,,
50,Manche,Barfleur,barfleur,,Plus Beaux Villages de France,"port_peche, normand",bord_de_mer,9,5,oui,Petit village portuaire avec un charme authentique et des maisons de granit typiques.,"Port pittoresque, Phare de Gatteville",49.670544,-1.263497,542,village,,
50,Manche,Mont-Saint-Michel,mont-saint-michel,,Abbaye et village,"gothique, medieval, normand","bord_de_mer, ile",10,1,,"Îlot rocheux remarquable avec une abbaye majestueuse, site emblématique de la Normandie.","Visite de l'abbaye, Promenade sur les remparts",48.63668,-1.510603,23,hameau,,
50,Manche,Cherbourg-en-Cotentin,cherbourg-en-cotentin,,Ville portuaire,"belle_epoque, port_peche",bord_de_mer,7,4,,Ville portuaire dynamique avec une riche histoire maritime.,"Cité de la Mer, Jardin public",49.639427,-1.623819,78258,grande_ville,,
50,Manche,Granville,granville,,Station balnéaire,"belle_epoque, port_peche, normand",bord_de_mer,8,5,,Ville historique avec une vue imprenable sur la mer et des plages magnifiques.,"Musée Dior, Plages",48.838316,-1.595215,12510,ville_moyenne,,
50,Manche,Coutances,coutances,,Ville épiscopale,"gothique, normand",plaine,7,6,,"Connue pour sa cathédrale impressionnante, Coutances est un joyau de l'architecture gothique.","Cathédrale Notre-Dame, Festival de Jazz",49.04792,-1.444748,8321,petite_ville,,
50,Manche,Saint-Vaast-la-Hougue,saint-vaast-la-hougue,,Port de charme,"port_peche, fortifie, normand",bord_de_mer,8,6,,Charmant port de pêche avec des fortifications inscrites au patrimoine mondial.,"Visite des tours Vauban, Dégustation d'huîtres",49.586483,-1.265473,1648,village,,
50,Manche,Villedieu-les-Poêles,villedieu-les-poeles,,Ville d'artisanat,"medieval, normand",plaine,7,7,,"Réputée pour son artisanat du cuivre, avec un centre historique préservé.","Musée du Cuivre, Beffroi",48.83771,-1.222595,3903,petite_ville,,
50,Manche,Saint-Lô,saint-lo,,Ville fortifiée,"medieval, fortifie, normand",colline,6,4,,"Ville fortifiée, capitale de la Manche, qui offre un riche patrimoine historique.","Remparts, Haras national",49.1149,-1.090452,19471,ville_moyenne,,
50,Manche,La Hague,la-hague,,Pointe côtière,normand,"falaise, bord_de_mer",9,3,,Côte sauvage avec des falaises impressionnantes et des paysages à couper le souffle.,"Randonnée sur le sentier des Douaniers, Phare de Goury",49.663113,-1.83761,11484,ville_moyenne,,
50,Manche,Agon-Coutainville,agon-coutainville,,Station balnéaire,"station_balneaire, normand",bord_de_mer,7,5,,Destination balnéaire prisée pour ses plages et ses activités nautiques.,"Plage, Golf",49.04807,-1.600338,3020,petite_ville,,
50,Manche,Carentan-les-Marais,carentan-les-marais,,Ville historique,normand,"plaine, riviere",6,6,,"Ville entourée de marais, avec un centre historique charmant.","Port des Marais, Maison du Parc",49.305,-1.2448,10218,ville_moyenne,,
50,Manche,Pirou,pirou,,Village côtier,"medieval, fortifie, normand",bord_de_mer,7,7,,Connue pour son château médiéval bien préservé et ses plages.,"Château de Pirou, Plage",49.181774,-1.576129,1514,village,,
50,Manche,Lessay,lessay,,Ville abbatiale,"romanes, normand",plaine,6,8,,Petite ville connue pour son abbaye millénaire et sa foire.,"Abbaye de Lessay, Foire de Lessay",49.21857,-1.531424,2278,petite_ville,,
50,Manche,Avranches,avranches,,Ville historique,normand,colline,7,6,,"Point de vue sur le Mont-Saint-Michel, avec un musée dédié à l'histoire locale.","Scriptorial d'Avranches, Jardin des Plantes",48.686874,-1.361303,10143,ville_moyenne,,
50,Manche,Pontorson,pontorson,,Bourg voisin du Mont,normand,riviere,5,5,,"Porte d'entrée vers le Mont-Saint-Michel, avec un petit patrimoine historique.","Église Notre-Dame, Marche vers le Mont",48.55308,-1.509296,4280,petite_ville,,
50,Manche,Bricquebec,bricquebec,,Village médiéval,"medieval, fortifie, normand",plaine,7,8,,Charmant village médiéval dominé par un imposant château fortifié.,"Château de Bricquebec, Marché",49.46933,-1.633208,5893,petite_ville,,
50,Manche,Saint-Sauveur-le-Vicomte,saint-sauveur-le-vicomte,,Ville du Cotentin,"medieval, normand","riviere, foret",6,8,,Ville offrant un riche patrimoine avec son château et son abbaye.,"Château, Abbaye Sainte-Marie-Madeleine Postel",49.386005,-1.528527,2114,petite_ville,,
50,Manche,Valognes,valognes,,Ville historique,"belle_epoque, normand",plaine,6,6,,Connu pour ses hôtels particuliers et son passé aristocratique.,"Hôtel de Beaumont, Musée Régional du Cidre",49.508926,-1.469178,6969,petite_ville,,
50,Manche,La Pernelle,la-pernelle,,Village perche,normand,"village_perche, bord_de_mer",7,9,,Offrant un panorama exceptionnel sur le littoral et les environs.,"Randonnées, Vue panoramique",49.61861,-1.29915,286,village,,
51,Marne,Reims,reims,,Ville historique,gothique,"plaine, vignoble",6,3,,Ville célèbre pour sa cathédrale où des rois de France étaient sacrés.,"Cathédrale Notre-Dame de Reims, Palais du Tau",49.25483,4.029625,177674,grande_ville,,
51,Marne,Épernay,epernay,,Capitale du Champagne,belle_epoque,vignoble,7,5,,Connue pour ses maisons de champagne et son patrimoine architectural.,"Avenue de Champagne, Visites de caves",49.04395,3.956825,22174,ville_moyenne,,
51,Marne,Châlons-en-Champagne,chalons-en-champagne,,Ancien évêché,"gothique, renaissance",plaine,5,5,,Ville avec un riche patrimoine religieux et de nombreux parcs.,"Collégiale Notre-Dame-en-Vaux, Musée des Beaux-Arts",48.95654,4.361844,42971,ville_moyenne,,
51,Marne,Hautvillers,hautvillers,,Village viticole,medieval,vignoble,8,6,,"Lieu de naissance du champagne, avec l'abbaye de Dom Pérignon.","Abbaye Saint-Pierre d'Hautvillers, Balades dans les vignes",49.08316,3.945309,608,village,,
51,Marne,Verzy,verzy,,Forêt mystérieuse,,foret,7,7,,Réputée pour ses hêtres tortillards uniques en leur genre.,"Promenades en forêt, Découverte des Faux de Verzy",49.14623,4.16287,961,village,,
51,Marne,Sézanne,sezanne,,Ville historique,medieval,plaine,6,8,,Petite ville avec un centre médiéval charmant.,"Église Saint-Denis, Promenade des Remparts",48.72354,3.722862,4576,petite_ville,,
51,Marne,Dormans,dormans,,Petit bourg,medieval,"vignoble, riviere",7,7,,Célèbre pour son mémorial de la 1ère Guerre mondiale et ses paysages viticoles.,"Château et parc, Mémorial de la Marne",49.075825,3.639523,2890,petite_ville,,
51,Marne,Montmort-Lucy,montmort-lucy,,Village de charme,renaissance,"colline, vignoble",6,8,,Connu pour son château Renaissance au cœur des vignes.,"Château de Montmort, Randonnées dans les environs",48.924473,3.808553,656,village,,
51,Marne,Villers-sous-Châtillon,villers-sous-chatillon,,Village viticole,,vignoble,6,9,,Petit village au cœur des vignes de la vallée de la Marne.,"Dégustation de champagne, Randonnées",49.102609,3.819727,642,village,,
51,Marne,Aÿ-Champagne,ay-champagne,,Ville viticole,belle_epoque,vignoble,7,6,,Réputée pour ses prestigieuses maisons de champagne.,"Visites de caves, Promenade dans les vignes",49.054028,4.003127,5103,petite_ville,,
51,Marne,Vertus,vertus,,Village de charme,medieval,vignoble,6,7,,Charmant village viticole avec un beau patrimoine médiéval.,"Église Saint-Martin, Balades viticoles",48.956622,4.362885,42971,ville_moyenne,,
51,Marne,Condé-sur-Marne,conde-sur-marne,,Bourg historique,medieval,"vignoble, riviere",5,8,,Petit village charmant avec une belle église médiévale.,"Canaux de Condé, Randonnées",49.044586,4.180291,747,village,,
51,Marne,Sainte-Menehould,sainte-menehould,,Ville historique,renaissance,foret,6,7,,"Partie de l'Argonne, connue pour son rôle dans l'Histoire de France.","Église Saint-Charles, Forêt d'Argonne",49.090725,4.893159,4146,petite_ville,,
02,Aisne,Cuiry-lès-Chaudardes,cuiry-les-chaudardes,,Village historique,,plaine,5,9,,Petit village avec des traces de son passé historique.,Promenades champêtres,49.38604,3.771918,84,hameau,,
51,Marne,Sommepy-Tahure,sommepy-tahure,,Commune champêtre,,plaine,5,9,,"Lieu paisible, témoin des grands conflits du XXème siècle.","Mémorial de la Bataille de Sommepy, Balades",49.249832,4.556403,663,village,,
52,Haute-Marne,Langres,langres,,Ville fortifiée,"fortifie, gothique",plaine,8,4,,Langres est une ville fortifiée sur un promontoire avec une vue imprenable sur la plaine environnante.,"Tour des remparts, Cathédrale Saint-Mammès",47.861855,5.33387,7421,petite_ville,,
52,Haute-Marne,Châteauvillain,chateauvillain,,Village,"medieval, fortifie",foret,7,6,,Charmant village médiéval entouré d'une grande forêt idéale pour les randonnées.,"Parc aux Daims, Promenade médiévale",48.035248,4.918694,1482,village,,
52,Haute-Marne,Joinville,joinville,,Petite cité de caractère,"renaissance, gothique",riviere,7,6,,Ville au riche passé historique avec un beau patrimoine architectural.,"Château du Grand Jardin, Église Notre-Dame",48.442223,5.138552,2915,petite_ville,,
52,Haute-Marne,Colombey-les-Deux-Églises,colombey-les-deux-eglises,,Lieu de mémoire,moderniste,colline,6,4,,Célèbre pour être le village de résidence de Charles de Gaulle.,"Mémorial Charles de Gaulle, Croix de Lorraine",48.241589,4.882213,661,village,,
52,Haute-Marne,Chaumont,chaumont,,Chef-lieu,"gothique, belle_epoque",plaine,5,5,,Ville au riche patrimoine avec notamment son célèbre viaduc.,"Viaduc de Chaumont, Centre national du graphisme",48.11142,5.139486,20827,ville_moyenne,,
52,Haute-Marne,Nogent,nogent,,Ville,medieval,plaine,5,7,,Ville connue pour son artisanat coutelier.,"Musée de la coutellerie, Marché local",48.026897,5.341709,3550,petite_ville,,
52,Haute-Marne,Bourmont,bourmont,,Petite cité de caractère,"renaissance, classique",colline,6,8,,Charmante cité perchée avec une vue magnifique sur la vallée de la Meuse.,"Balade panoramique, Église Saint-Joseph",48.193226,5.588071,740,village,,
52,Haute-Marne,Cirey-sur-Blaise,cirey-sur-blaise,,Village,classic,riviere,5,9,,Lieu historique connu pour le château où séjourna Voltaire.,"Château de Cirey, Promenade le long de la Blaise",48.332237,4.94148,108,hameau,,
52,Haute-Marne,Andelot-Blancheville,andelot-blancheville,,Village,medieval,colline,5,8,,Village avec des vestiges médiévaux intéressants.,"Visite des ruines, Randonnée",48.243896,5.299162,799,village,,
52,Haute-Marne,Vignory,vignory,,Village médiéval,medieval,riviere,6,7,,Village médiéval avec une belle église romane et un château en ruine.,"Église Saint-Étienne, Château de Vignory",48.278526,5.100836,215,village,,
51,Marne,Sainte-Marie-du-Lac-Nuisement,sainte-marie-du-lac-nuisement,,Village,modern,lac,6,9,,Village pittoresque situé au bord du Lac du Der.,"Observation ornithologique, Plage du lac",48.606815,4.77373,277,village,,
52,Haute-Marne,Goncourt,goncourt,,Village,normand,riviere,5,9,,Village historique avec une belle ambiance champêtre.,"Balades en nature, Visite du moulin",48.242345,5.5969,740,village,,
53,Mayenne,Sainte-Suzanne,sainte-suzanne,,Plus Beaux Villages de France,"fortifie, medieval",colline,9,5,oui,"Élégant village médiéval perché, offrant des vues panoramiques remarquables.","Visite du château, Randonnées dans les alentours",48.097538,-0.349819,1175,village,,
53,Mayenne,Laval,laval,,Ville d'art et d'histoire,"medieval, renaissance",riviere,7,4,,Ville charmante sur la rivière Mayenne avec un riche patrimoine architectural.,"Château de Laval, Musée d'Art Naïf",48.069523,-0.77172,49400,ville_moyenne,,
53,Mayenne,Château de Craon,chateau-de-craon,"Château de Craon, Craon",Château,classique,plaine,8,6,,Imposant château du XVIIIe siècle entouré d'un vaste parc paysager.,"Visite des jardins, Expositions temporaires",47.84503,-0.894213,667,village,,
53,Mayenne,Mayenne,mayenne,,Ville historique,"medieval, troglodyte",riviere,7,5,,Ville animée avec un cœur historique bien préservé.,"Château de Mayenne, Promenades le long de la Mayenne",48.30355,-0.619817,12883,ville_moyenne,,
53,Mayenne,Jublains,jublains,,Site archéologique,roman,plaine,6,5,,Ancienne cité gallo-romaine avec des vestiges remarquablement conservés.,"Visite du théâtre antique, Musée archéologique",48.25604,-0.495399,747,village,,
53,Mayenne,Évron,evron,,Basilique et centre historique,"gothique, roman",plaine,6,6,,Petite ville célèbre pour sa basilique gothique bien conservée.,Visite de la basilique Notre-Dame-de-l'Épine,48.155148,-0.40197,8252,petite_ville,,
53,Mayenne,Montsûrs,montsurs,,Village de charme,medieval,riviere,5,7,,Village avec un cadre naturel paisible et quelques édifices historiques.,"Promenades naturalistes, Petit patrimoine local",48.134712,-0.553812,3192,petite_ville,,
53,Mayenne,Château-Gontier,chateau-gontier,,Ville historique,"brique, medieval",riviere,7,5,,Charmante ville fluviale avec un riche patrimoine architectural.,"Port fluvial, Musées locaux",47.826458,-0.707913,16584,ville_moyenne,,
53,Mayenne,L'Huisserie,lhuisserie,,Portes et passé médiéval,medieval,riviere,5,8,,Village pittoresque avec des restes de fortifications médiévales.,Randonnée sur les chemins ancestraux,48.02317,-0.770029,4672,petite_ville,,
53,Mayenne,Loiron-Ruillé,loiron-ruille,,Paysages et patrimoine,medieval,colline,5,9,,Village discret offrant des vues sur les collines environnantes.,Marche à travers la campagne,48.059513,-0.935368,2758,petite_ville,,
53,Mayenne,Ambrières-les-Vallées,ambrieres-les-vallees,,Site naturel et historique,roman,riviere,6,9,,Village charmant situé au confluent de plusieurs rivières.,"Canoë-kayak, Visite de l'église romane",48.40274,-0.628254,2619,petite_ville,,
53,Mayenne,Lassay-les-Châteaux,lassay-les-chateaux,,Village médiéval,"medieval, fortifie",colline,7,5,,Un des villages les plus pittoresques avec son château médiéval.,"Visite du château, Jardin médiéval",48.438232,-0.497461,2247,petite_ville,,
53,Mayenne,Cossé-le-Vivien,cosse-le-vivien,,Musée et paysage rural,brique,plaine,6,6,,"Ville abritant le musée Robert Tatin, une curiosité artistico-culturelle.","Visite du musée Robert Tatin, Art contemporain",47.944912,-0.913207,3174,petite_ville,,
54,Meurthe-et-Moselle,Nancy,nancy,,Ville,"art_deco, classique",plaine,6,3,,"Nancy est célèbre pour sa Place Stanislas, un exemple de l'architecture classique en France.","Place Stanislas, Parc de la Pépinière",48.694298,6.181829,103671,grande_ville,,
54,Meurthe-et-Moselle,Toul,toul,,Cité fortifiée,"gothique, fortifie",plaine,7,5,,"Toul est une ancienne cité épiscopale fortifiée, avec une belle cathédrale gothique.","Cathédrale Saint-Étienne, Musée d'Art",48.674812,5.888973,15768,ville_moyenne,,
54,Meurthe-et-Moselle,Lunéville,luneville,,Ville,baroque,plaine,6,5,,"Lunéville est connue pour son château, souvent appelé le 'Versailles lorrain'.","Château de Lunéville, Église Saint-Jacques",48.592533,6.492376,18262,ville_moyenne,,
54,Meurthe-et-Moselle,Château de Haroué,chateau-de-haroue,"Château de Haroué, Haroué",Château,classique,plaine,7,7,,Le château de Haroué est une remarquable demeure du 18ème siècle entourée de jardins.,"Visites guidées, Jardins",48.467484,6.178409,508,village,,
54,Meurthe-et-Moselle,Saint-Nicolas-de-Port,saint-nicolas-de-port,,Ville,gothique,plaine,6,8,,Ville célèbre pour sa basilique gothique dédiée à Saint Nicolas.,"Basilique de Saint-Nicolas, Musée du Cinéma",48.63122,6.301932,7359,petite_ville,,
54,Meurthe-et-Moselle,Pont-à-Mousson,pont-a-mousson,,Ville,"gothique, renaissance",riviere,6,5,,"Située sur la Moselle, cette ville est connue pour son abbaye des Prémontrés.","Abbaye des Prémontrés, Pont médiéval",48.902657,6.053882,14190,ville_moyenne,,
54,Meurthe-et-Moselle,Château de Fléville,chateau-de-fleville,"Château de Fléville, Fléville-devant-Nancy",Château,renaissance,plaine,7,6,,Château de style Renaissance bien préservé avec de magnifiques intérieurs.,"Visites guidées, Parc et jardins",48.625565,6.205254,2171,petite_ville,,
54,Meurthe-et-Moselle,Mont-Saint-Martin,mont-saint-martin,,Commune,medieval,colline,5,9,,Petite commune avec une belle église médiévale perchée sur une colline.,"Église Saint-Martin, Parc communal",49.543896,5.786046,9361,petite_ville,,
54,Meurthe-et-Moselle,Royaumeix,royaumeix,,Village,gothique,colline,5,10,,Village paisible avec un patrimoine religieux intéressant.,"Église fortifiée, Promenades campagne",48.77862,5.868903,385,village,,
54,Meurthe-et-Moselle,Briey,briey,,Ville,"medieval, classique",colline,5,7,,Ville avec un intéressant patrimoine médiéval et classique.,"Beffroi de Briey, Vieille ville",48.676262,5.894176,15768,ville_moyenne,,
54,Meurthe-et-Moselle,Longwy,longwy,,Ville,fortifie,colline,6,5,,Ville fortifiée célèbre pour son plan urbanistique de Vauban.,"Citadelle de Longwy, Faïence de Longwy",49.51441,5.769132,15679,ville_moyenne,,
54,Meurthe-et-Moselle,Moulin le Comte,moulin-le-comte,"Moulin le Comte, Pagny-sur-Moselle",Site isolé,classique,riviere,6,10,,"Charmant moulin situé au bord de la Moselle, parfait pour des promenades.","Promenades au bord de l'eau, Observation de la Faune",48.983776,6.020156,3919,petite_ville,,
55,Meuse,Verdun,verdun,,Ville historique,"fortifie, gothique",riviere,7,5,,Ville célèbre pour son rôle crucial dans la Première Guerre mondiale.,"Cathédrale de Verdun, Citadelle souterraine",49.16122,5.386099,16890,ville_moyenne,,
55,Meuse,Bar-le-Duc,bar-le-duc,,Ville renaissance,"renaissance, gothique",colline,6,6,,Centre historique avec des bâtiments renaissance et gothiques.,"Église Saint-Étienne, Festival RenaissanceS",48.7734,5.161114,14607,ville_moyenne,,
55,Meuse,Saint-Mihiel,saint-mihiel,,Cité abbatiale,"gothique, renaissance",riviere,6,7,,"Charmante ville sur la Meuse, connue pour son abbaye bénédictine.","Abbaye bénédictine, Bibliothèque bénédictine",48.89219,5.541176,3772,petite_ville,,
55,Meuse,Vaucouleurs,vaucouleurs,,Ville médiévale,"medieval, fortifie",colline,5,7,,Entrée de Jeanne d'Arc sur la scène de l'histoire.,"Château de Vaucouleurs, Chapelle castrale",48.602497,5.66594,1906,village,,
55,Meuse,Montmédy,montmedy,,Ville fortifiée,"fortifie, renaissance",colline,7,6,,Célèbre pour sa citadelle dominant la vallée.,"Citadelle de Montmédy, Musée Jules Bastien-Lepage",49.519047,5.367556,2052,petite_ville,,
55,Meuse,Commercy,commercy,,Ville historique,"baroque, renaissance",plaine,6,6,,"Réputée pour la madeleine, spécialité locale.","Château de Commercy, Église Saint-Pantaléon",48.761818,5.592146,5350,petite_ville,,
55,Meuse,Hattonchâtel,hattonchatel,,Village perché,medieval,colline,8,9,,Village pittoresque avec vue panoramique.,"Château d'Hattonchâtel, Église Saint-Maur",48.982536,5.70499,1579,village,,
55,Meuse,Apremont-la-Forêt,apremont-la-foret,,Village forestier,,foret,5,9,,Charmant village au cœur de la forêt meusienne.,"Sentiers de randonnée, Monument aux morts de la forêt d'Apremont",48.854977,5.64015,427,village,,
55,Meuse,Étain,etain,,Ville de tradition,gothique,plaine,5,7,,Connu pour sa tradition dans le travail de l'étain.,"Musée d'Étain, Église Saint-Martin",49.213432,5.635171,3375,petite_ville,,
55,Meuse,Charny-sur-Meuse,charny-sur-meuse,,Village historique,gothique,riviere,5,8,,Village près du champ de bataille de Verdun.,"Monument aux morts, Cimetière militaire",49.206474,5.362361,522,village,,
55,Meuse,Lachalade,lachalade,,Village monastique,gothique,foret,5,8,,Remarquable pour son abbaye cistercienne.,"Abbaye de Lachalade, Randonnée",49.165913,4.959097,57,hameau,,
